COMM_CODE,COMM_NAME,References
150406,Santreae,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_Pursat__01.03.2012.pdf
150405,Rokat,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_Pursat__01.03.2012.pdf
030203,Cheyyou,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_KampongCham__01.03.2012.pdf
031507,Peam Kaoh Sna,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_KampongCham__01.03.2012.pdf
040409,Trangel,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_KampongChhnang__01.03.2012.pdf
031508,Preah Andoung,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_KampongCham__01.03.2012.pdf
060115,Sralau,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_KampongThom__01.03.2012.pdf
040602,Banteay Preal,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_KampongChhnang__01.03.2012.pdf
030206,Svay Teab,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_KampongCham__01.03.2012.pdf
040301,Phsar Chhnang,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_KampongChhnang__01.03.2012.pdf
040304,Khsam,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_KampongChhnang__01.03.2012.pdf
060112,Andoung Pou,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_KampongThom__01.03.2012.pdf
110104,Srae Khtum,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_Mondulkiri__01.03.2012.pdf
031512,Soupheas,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_KampongCham__01.03.2012.pdf
040403,Kampong Hau,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_KampongChhnang__01.03.2012.pdf
040607,Pongro,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_KampongChhnang__01.03.2012.pdf
040204,Peam Chhkaok,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_KampongChhnang__01.03.2012.pdf
030905,Krouch Chhmar,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_KampongCham__01.03.2012.pdf
100108,Preaek Saman,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_Kratie__01.03.2012.pdf
060109,Chrolong,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_KampongThom__01.03.2012.pdf
030911,Trea,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_KampongCham__01.03.2012.pdf
030207,Ta Ong,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_KampongCham__01.03.2012.pdf
030910,Svay Khleang,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_KampongCham__01.03.2012.pdf
100304,Kaoh Ta Suy,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_Kratie__01.03.2012.pdf
030907,Peus Pir,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_KampongCham__01.03.2012.pdf
060113,Pongro,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_KampongThom__01.03.2012.pdf
060106,Chranieng,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_KampongThom__01.03.2012.pdf
150601,Ou Saom,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_Pursat__01.03.2012.pdf
040611,Srae Thmei,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_KampongChhnang__01.03.2012.pdf
031513,Tuol Preah Khleang,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_KampongCham__01.03.2012.pdf
100101,Chhloung,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_Kratie__01.03.2012.pdf
040302,Kampong Chhnang,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_KampongChhnang__01.03.2012.pdf
030906,Peus Muoy,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_KampongCham__01.03.2012.pdf
100103,Han Chey,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_Kratie__01.03.2012.pdf
060114,Sou Young,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_KampongThom__01.03.2012.pdf
030111,Trab,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_KampongCham__01.03.2012.pdf
100107,Pongro,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_Kratie__01.03.2012.pdf
100106,Khsach Andaet,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_Kratie__01.03.2012.pdf
030909,Roka Khnaor,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_KampongCham__01.03.2012.pdf
030902,Chumnik,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_KampongCham__01.03.2012.pdf
100102,Damrei Phong,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_Kratie__01.03.2012.pdf
040303,Ph'er,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_KampongChhnang__01.03.2012.pdf
040203,Kampong Os,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_KampongChhnang__01.03.2012.pdf
040606,Krang Leav,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_KampongChhnang__01.03.2012.pdf
060116,Svay Phleung,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_KampongThom__01.03.2012.pdf
030108,Sandaek,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_KampongCham__01.03.2012.pdf
030908,Preaek A Chi,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_KampongCham__01.03.2012.pdf
030901,Chhuk,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_KampongCham__01.03.2012.pdf
030305,Pring Chrum,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_KampongCham__01.03.2012.pdf
040604,Chrey Bak,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_KampongChhnang__01.03.2012.pdf
031509,Preaek Bak,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_KampongCham__01.03.2012.pdf
030405,Seda,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_KampongCham__01.03.2012.pdf
030306,Sampong Chey,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_KampongCham__01.03.2012.pdf
030912,Tuol Snuol,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_KampongCham__01.03.2012.pdf
031302,Boeng Nay,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_KampongCham__01.03.2012.pdf
100503,Snuol,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_Kratie__01.03.2012.pdf
030201,Bos Khnaor,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_KampongCham__01.03.2012.pdf
040605,Kouk Banteay,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_KampongChhnang__01.03.2012.pdf
040205,Prey Kri,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_KampongChhnang__01.03.2012.pdf
030407,Trapeang Pring,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_KampongCham__01.03.2012.pdf
100104,Kampong Damrei,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_Kratie__01.03.2012.pdf
040201,Chol Sar,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_KampongChhnang__01.03.2012.pdf
031313,Thma Pun,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_KampongCham__01.03.2012.pdf
040601,Andoung Snay,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_KampongChhnang__01.03.2012.pdf
040610,Rolea B'ier,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_KampongChhnang__01.03.2012.pdf
030613,Srak,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_KampongCham__01.03.2012.pdf
040609,Prey Mul,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_KampongChhnang__01.03.2012.pdf
030904,Kaoh Pir,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_KampongCham__01.03.2012.pdf
030602,Han Chey,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_KampongCham__01.03.2012.pdf
031306,Krouch,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_KampongCham__01.03.2012.pdf
031305,Kor,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_KampongCham__01.03.2012.pdf
100504,Srae Char,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_Kratie__01.03.2012.pdf
040807,Tang Krasang,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_KampongChhnang__01.03.2012.pdf
030903,Kampong Treas,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_KampongCham__01.03.2012.pdf
031011,Rumchek,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_KampongCham__01.03.2012.pdf
040603,Cheung Kreav,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_KampongChhnang__01.03.2012.pdf
030307,Sdaeung Chey,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_KampongCham__01.03.2012.pdf
031315,Trapeang Preah,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_KampongCham__01.03.2012.pdf
040802,Chieb,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_KampongChhnang__01.03.2012.pdf
040202,Kaoh,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_KampongChhnang__01.03.2012.pdf
100502,Pir Thnu,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_Kratie__01.03.2012.pdf
031615,Peam Chileang,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_KampongCham__01.03.2012.pdf
030310,Trapeang Kor,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_KampongCham__01.03.2012.pdf
030610,Ou Svay,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_KampongCham__01.03.2012.pdf
031616,Roka Po Pram,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_KampongCham__01.03.2012.pdf
040805,Khlong Popok,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_KampongChhnang__01.03.2012.pdf
030612,Rumchek,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_KampongCham__01.03.2012.pdf
031301,Baray,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_KampongCham__01.03.2012.pdf
040613,Tuek Hout,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_KampongChhnang__01.03.2012.pdf
030603,Kien Chrey,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_KampongCham__01.03.2012.pdf
040508,Saeb,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_KampongChhnang__01.03.2012.pdf
090701,Ta Tey Leu,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_KohKong__01.03.2012.pdf
030614,Trean,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_KampongCham__01.03.2012.pdf
030110,Tang Krasang,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_KampongCham__01.03.2012.pdf
030112,Tumnob,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_KampongCham__01.03.2012.pdf
031310,Sour Saen,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_KampongCham__01.03.2012.pdf
030607,Kaoh Samraong,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_KampongCham__01.03.2012.pdf
031621,Thma Pechr,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_KampongCham__01.03.2012.pdf
030402,Dambae,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_KampongCham__01.03.2012.pdf
030309,Srama,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_KampongCham__01.03.2012.pdf
031309,Prey Chhor,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_KampongCham__01.03.2012.pdf
030303,Phdau Chum,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_KampongCham__01.03.2012.pdf
030302,Kouk Rovieng,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_KampongCham__01.03.2012.pdf
030609,Krala,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_KampongCham__01.03.2012.pdf
030308,Soutip,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_KampongCham__01.03.2012.pdf
031304,Khvet Thum,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_KampongCham__01.03.2012.pdf
030301,Khnaor Dambang,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_KampongCham__01.03.2012.pdf
050403,Trapeang Chour,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_KampongSpeu__01.03.2012.pdf
030104,Cheung Prey,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_KampongCham__01.03.2012.pdf
040501,Ampil Tuek,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_KampongChhnang__01.03.2012.pdf
031602,Boeng Pruol,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_KampongCham__01.03.2012.pdf
031307,Lvea,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_KampongCham__01.03.2012.pdf
031303,Chrey Vien,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_KampongCham__01.03.2012.pdf
031312,Srangae,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_KampongCham__01.03.2012.pdf
030611,Ro'ang,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_KampongCham__01.03.2012.pdf
030105,Me Pring,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_KampongCham__01.03.2012.pdf
040801,Akphivoadth,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_KampongChhnang__01.03.2012.pdf
040502,Chhuk Sa,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_KampongChhnang__01.03.2012.pdf
040509,Ta Ches,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_KampongChhnang__01.03.2012.pdf
031308,Mien,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_KampongCham__01.03.2012.pdf
030304,Prey Char,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_KampongCham__01.03.2012.pdf
031311,Samraong,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_KampongCham__01.03.2012.pdf
030615,Vihear Thum,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_KampongCham__01.03.2012.pdf
040702,Khnar Chhmar,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_KampongChhnang__01.03.2012.pdf
030106,Ph'av,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_KampongCham__01.03.2012.pdf
040803,Chaong Maong,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_KampongChhnang__01.03.2012.pdf
031314,Tong Rong,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_KampongCham__01.03.2012.pdf
031006,Kampoan,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_KampongCham__01.03.2012.pdf
030601,Ampil,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_KampongCham__01.03.2012.pdf
040808,Tuol Khpos,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_KampongChhnang__01.03.2012.pdf
031605,Chirou Muoy,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_KampongCham__01.03.2012.pdf
090501,Bak Khlang,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_KohKong__01.03.2012.pdf
030706,Preaek Krabau,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_KampongCham__01.03.2012.pdf
031612,Kor,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_KampongCham__01.03.2012.pdf
031606,Chirou Pir,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_KampongCham__01.03.2012.pdf
030403,Kouk Srok,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_KampongCham__01.03.2012.pdf
030501,Boeng Kok,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_KampongCham__01.03.2012.pdf
030711,Sour Kong,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_KampongCham__01.03.2012.pdf
040804,Kbal Tuek,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_KampongChhnang__01.03.2012.pdf
030101,Batheay,http://www.opendevelopmentcambodia.net/references/Economic_Census_of_Cambodia_2011_KampongCham__01.03.2012.pdf
